"","Borough","Sub_Borough","averageRent","averageIndex","population"
"1",1,1,557.098684210526,0.49019769148672,152
"2",1,2,788.966666666667,0.467707502771782,120
"3",1,3,815.046511627907,0.4559908091834,129
"4",1,4,752.744360902256,0.459521441939217,133
"5",1,5,900.928057553957,0.454566594663668,139
"6",1,6,1005.34375,0.480337987723279,96
"7",1,7,826.078260869565,0.493842831564142,115
"8",1,8,923.472222222222,0.503531694636459,36
"9",1,9,854.813953488372,0.479121129201525,86
"10",1,10,961.245283018868,0.477220667658624,106
"11",2,1,822.549180327869,0.484188217251568,122
"12",2,2,851.56,0.491026772325652,75
"13",2,3,778.842105263158,0.480573276229001,76
"14",2,4,804.34693877551,0.47507512632698,98
"15",2,5,796.025,0.498574503582102,120
"16",2,6,1032.84057971014,0.491278899878009,69
"17",2,7,988.483050847458,0.480828305503356,118
"18",2,8,878.770114942529,0.457327004412135,87
"19",2,9,848.386138613861,0.446121795634546,101
"20",2,10,984.843373493976,0.485237305870616,83
"21",2,11,992.442176870748,0.486482617419353,147
"22",2,12,936.936,0.46518864352671,125
"23",2,13,772.637254901961,0.50428646876502,102
"24",2,14,941.458064516129,0.45356125608354,155
"25",2,15,964.811475409836,0.505388373623966,122
"26",2,16,781.2625,0.467610782470477,80
"27",2,17,890.018518518518,0.468373225887591,108
"28",2,18,967.216216216216,0.500525928197947,74
"29",3,1,1729.11940298507,0.50943004364818,134
"30",3,2,810.965517241379,0.504198540642889,174
"31",3,3,1575.00689655172,0.510891588876035,145
"32",3,4,1855.88059701493,0.526728470623423,134
"33",3,5,1414.92513368984,0.504885306666429,187
"34",3,6,1779.51515151515,0.504497072713099,165
"35",3,7,772.142045454545,0.480052421554154,176
"36",3,8,623.264705882353,0.472211584143331,136
"37",3,9,722.508620689655,0.494261978884289,116
"38",3,10,797.461267605634,0.449878433754912,284
"39",4,1,970.204188481675,0.479602952342658,191
"40",4,2,1026.89208633094,0.48457563607193,139
"41",4,3,1104.15436241611,0.484433165869096,149
"42",4,4,1093.33333333333,0.484635825101524,150
"43",4,5,991.95652173913,0.474083895623606,92
"44",4,6,1064.40816326531,0.510653006462198,98
"45",4,7,1074.275,0.491635148273163,160
"46",4,8,1115.1375,0.477387379753381,80
"47",4,9,1082.79545454545,0.48611747661301,88
"48",4,10,1051.12765957447,0.478457800583741,47
"49",4,11,1408.25806451613,0.485129604126175,31
"50",4,12,997.980392156863,0.471370353814828,102
"51",4,13,1046.29166666667,0.477557121596402,48
"52",4,14,762.733333333333,0.505208610855184,60
"53",5,1,927.892857142857,0.4684379655098,56
"54",5,2,1006.5,0.479674126926474,30
"55",5,3,1105.05,0.482705324795669,20
